,reals_0,reals_1,reals_2,reals_3,reals_4,reals_5,reals_6,reals_7,imags_0,imags_1,imags_2,imags_3,imags_4,imags_5,imags_6,imags_7
55223,0.9999999999999999,0.9999305284431134,0.9997223004271262,0.9993758753951743,0.9988921840176771,0.99827252559527,0.9975185644331761,0.9966323251972513,0.0,0.003372900334266934,0.006738671497820788,0.010090203993025158,0.013420427613122062,0.01672233094964032,0.01998898073460473,0.02321354096320797
55224,0.9999999999999999,0.999915836832158,0.999663896044656,0.999245816992539,0.9986643093918861,0.9979231198585736,0.9970269857614624,0.9959815770759597,0.0,0.0033720768698875165,0.006732103274730487,0.010068145541631704,0.013368501942570808,0.01662181459333226,0.01981717653392781,0.022944232499363705
55234,0.9999999999999999,0.9998072454264957,0.999236939739786,0.998312467523972,0.9970712029466728,0.9955622180503415,0.993843284120996,0.9919773594818346,0.0,0.0033622705930679555,0.00665441281073819,0.00981016061988978,0.012770726345526808,0.015487939985405458,0.01792671231726304,0.02006666607588028
55260,0.9999999999999999,0.9999563575991165,0.9998256694591582,0.9996086501860146,0.9993064822118255,0.9989208030317774,0.998453687541016,0.9979076256742199,0.0,0.003373200870859546,0.006741081623576277,0.01009837087155645,0.013439894139943048,0.016760620949433782,0.020055710271354357,0.023320553840378542
55267,0.9999999999999999,0.9999367226397192,0.9997475062746606,0.9994341884365876,0.9989997997915763,0.9984485168846406,0.997785597121655,0.9970172971039579,0.0,0.0033722443897251544,0.006733450172181865,0.010072729040374939,0.013379490786307333,0.016643586140223796,0.01985544227890148,0.02300618875929688
55334,0.9999999999999999,0.9998107525193548,0.9992514064835155,0.9983466109652911,0.9971356834076823,0.9956700871685945,0.9940101396321256,0.9922211710123581,0.0,0.003362016392802274,0.006652443083177678,0.009803865430009004,0.012756942130621793,0.015463768501431281,0.017890482445457923,0.02001894159731159
55381,0.9999999999999999,0.9985203824726603,0.9953084072671324,0.9930273546616187,0.9935684958838665,0.9964829287176289,0.9993539741993224,0.9998011956044923,0.0,0.002893457747849507,0.003387767457697638,0.001073151297298987,-0.002131080047421674,-0.0035681111429609947,-0.0020466377192196344,0.0011714898300498563
55386,0.9999999999999999,0.9979826119631484,0.995351528831717,0.9965684045249406,0.9995694529381872,0.9992656421111938,0.9961726234285181,0.995535521124273,0.0,0.0023516228154896526,0.0007154482030976691,-0.002133804739677869,-0.0013645311395447687,0.0017184056136703896,0.0018870600196480582,-0.0011440125649817274
55440,0.9999999999999999,0.9997992314499947,0.9992053960639623,0.9982433619517693,0.9969528033671127,0.9953856665735935,0.993602862941957,0.9916704106056567,0.0,0.0033617460638383292,0.00665028486496399,0.009796605964776902,0.012739814393388912,0.015430511624242658,0.017833415508707904,0.01992904692176882
55463,0.9999999999999999,0.999985350570432,0.99994140434881,0.9998681675359641,0.9997656504652327,0.9996338676003902,0.9994728375327537,0.9992825829774563,0.0,0.0033740348630785346,0.006747743802717517,0.010120800952422829,0.013492880559578745,0.0168636570423559,0.0202328050465819,0.023599999502561926
55557,0.9999999999999999,0.9997307882733452,0.9989373236043723,0.9976610249504283,0.9959673729686996,0.9939408943657455,0.9916787345230652,0.9892833523104659,0.0,0.0033550665991794178,0.006597552833950158,0.009622518308567309,0.012339680669297038,0.01467924214349756,0.01659605500325247,0.018071795895080543
55578,0.9999999999999999,0.999960432136029,0.9998419992734252,0.9996455102775268,0.9993723022242027,0.999024223997713,0.9986036136205727,0.9981132696037913,0.0,0.0033731872909511483,0.006740975095851296,0.010098023175729224,0.013439109038281924,0.016759184952021125,0.02005343275598659,0.02331731577417016
55593,0.9999999999999999,0.9997307882733452,0.9989373236043723,0.9976610249504285,0.9959673729686997,0.9939408943657457,0.9916787345230654,0.9892833523104662,0.0,0.0033550665991793783,0.006597552833950084,0.009622518308567212,0.012339680669296936,0.01467924214349747,0.016596055003252407,0.018071795895080525
55625,0.9999999999999999,0.9999522881287062,0.9998093112906756,0.999571545062587,0.9992397795732605,0.9988151157689605,0.99829896021227,0.9976930184418125,0.0,0.003373244862808121,0.006741428072606231,0.010099509370453261,0.013442491177699627,0.01676543966709814,0.020063505512697002,0.023331944214139037
55656,0.9999999999999999,0.9997862568025099,0.9991543953704533,0.9981318971887521,0.9967625316843406,0.995103456208053,0.9932214442854986,0.9911885059173405,0.0,0.003360618739610238,0.006641372934994525,0.00976711767854012,0.01267182108480193,0.015302328100698565,0.017621235655138227,0.01960868249917239
55672,0.9999999999999999,0.9998411703261048,0.9993716081166557,0.9986116762769208,0.9975939469307459,0.996361240775261,0.9949640534249373,0.9934575272401373,0.0,0.003364048046935377,0.006668528613262997,0.009857226315074508,0.012880424412282782,0.01569765293574022,0.018279870099381815,0.020610943656841837
55706,0.9999999999999999,0.9999712052683407,0.9998848464428072,0.9997409995982616,0.9995397914146267,0.9992813990098088,0.9989660497061777,0.9985940207309901,0.0,0.0033738252949860456,0.0067460676025667115,0.010115145714659556,0.013479481979163883,0.01683750407129609,0.020187646756951762,0.02352835364545909
55714,0.9999999999999999,0.999841051504215,0.9993664485043067,0.9985828843387076,0.9975014013557301,0.9961372229387284,0.9945095220089748,0.9926411296045679,0.0,0.0033679113625660236,0.006698866161012407,0.0099564578770739,0.013105371606129564,0.016111908801548808,0.01894448711348887,0.021574107629745445
55722,0.9999999999999999,0.9998107525193548,0.9992514064835155,0.9983466109652911,0.9971356834076824,0.9956700871685945,0.9940101396321256,0.9922211710123581,0.0,0.003362016392802261,0.006652443083177653,0.00980386543000897,0.012756942130621752,0.015463768501431243,0.017890482445457885,0.020018941597311563
55750,0.9999999999999999,0.9995424699991329,0.9982727746541781,0.9964746719347961,0.9945440877855053,0.9928934126158157,0.9918521323969359,0.9915880139809737,0.0,0.003302149015135454,0.006193332427718392,0.008360556216169828,0.00966291498084145,0.01016382711857407,0.010113590264738057,0.009886589541270918
55766,0.9999999999999999,0.9985203824726603,0.9953084072671324,0.9930273546616187,0.9935684958838665,0.9964829287176289,0.9993539741993224,0.9998011956044923,0.0,0.0028934577478495053,0.00338776745769764,0.0010731512972989975,-0.002131080047421662,-0.0035681111429609943,-0.002046637719219653,0.0011714898300498348
55809,0.9999999999999999,0.9998042947931122,0.9992257321611482,0.9982895173948121,0.9970361721768758,0.9955193903596881,0.9938032039600038,0.9919586157824793,0.0,0.00336114816018141,0.0066454360586798164,0.009779887066144168,0.012699080659124819,0.015348414431646617,0.017686779372862834,0.019688505025978544
55834,0.9999999999999999,0.9999227046883191,0.9996913451741083,0.9993074946669944,0.9987737550912154,0.9980937272421505,0.9972719695894942,0.9963139463007858,0.0,0.003372153084233591,0.00673271127900897,0.010070187983837395,0.013373311765628901,0.01663113043641661,0.01983311098065939,0.022969234042327914
55881,0.9999999999999999,0.9999305284431134,0.9997223004271262,0.9993758753951743,0.9988921840176771,0.99827252559527,0.9975185644331761,0.9966323251972513,0.0,0.003372900334266914,0.006738671497820747,0.010090203993025095,0.013420427613121979,0.01672233094964022,0.01998898073460461,0.02321354096320783
55938,0.9999999999999999,0.9985203824726603,0.9953084072671324,0.9930273546616187,0.9935684958838665,0.9964829287176289,0.9993539741993224,0.9998011956044923,0.0,0.0028934577478495,0.003387767457697645,0.0010731512972990199,-0.002131080047421637,-0.0035681111429609956,-0.002046637719219691,0.0011714898300497817
55961,0.9999999999999999,0.9999834505358312,0.9999338086069345,0.9998510935971839,0.9997353377898637,0.9995865863329446,0.9994048971905407,0.9991903410806128,0.0,0.003373999284109946,0.0067474592390433415,0.010119840932833109,0.013490606227412955,0.01685921817427319,0.020225141408565187,0.02358784254114104
56021,0.9999999999999999,0.9985203824726603,0.9953084072671324,0.9930273546616187,0.9935684958838665,0.9964829287176289,0.9993539741993224,0.9998011956044923,0.0,0.0028934577478495,0.0033877674576976453,0.00107315129729902,-0.002131080047421637,-0.0035681111429609956,-0.002046637719219691,0.0011714898300497815
56050,0.9999999999999999,0.9998190140212427,0.9992836036642326,0.9984159470745941,0.9972514887883606,0.9958367628819721,0.9942265421126295,0.9924804946061199,0.0,0.003363014038105041,0.006660322612556147,0.009829896834416676,0.012816828503263957,0.01557632414366868,0.018076060087843016,0.020297750525581776
56082,0.9999999999999999,0.9998190140212427,0.9992836036642326,0.9984159470745941,0.9972514887883606,0.9958367628819721,0.9942265421126295,0.9924804946061199,0.0,0.003363014038105049,0.006660322612556164,0.009829896834416697,0.012816828503263981,0.015576324143668703,0.01807606008784304,0.020297750525581793
56100,0.9999999999999999,0.9985203824726603,0.9953084072671324,0.9930273546616187,0.9935684958838665,0.9964829287176289,0.9993539741993224,0.9998011956044923,0.0,0.0028934577478495014,0.0033877674576976427,0.0010731512972990108,-0.002131080047421647,-0.0035681111429609947,-0.002046637719219675,0.001171489830049803
56115,0.9999999999999999,0.9997862568025101,0.9991543953704533,0.9981318971887521,0.9967625316843406,0.9951034562080531,0.9932214442854986,0.9911885059173406,0.0,0.003360618739610226,0.006641372934994501,0.009767117678540087,0.012671821084801891,0.015302328100698526,0.01762123565513819,0.01960868249917236
56135,0.9999999999999999,0.9997307882733452,0.9989373236043723,0.9976610249504283,0.9959673729686997,0.9939408943657456,0.9916787345230654,0.989283352310466,0.0,0.003355066599179392,0.006597552833950109,0.009622518308567246,0.01233968066929697,0.014679242143497492,0.01659605500325242,0.018071795895080515
56160,0.9999999999999999,0.9997992314499947,0.9992053960639623,0.9982433619517693,0.9969528033671127,0.9953856665735936,0.993602862941957,0.9916704106056567,0.0,0.003361746063838323,0.006650284864963981,0.009796605964776892,0.0127398143933889,0.01543051162424265,0.017833415508707897,0.019929046921768827
56249,0.9999999999999999,0.9998010431863316,0.9992130809176519,0.9982622513704886,0.9969902039831747,0.9954513663689948,0.9937093845747584,0.9918329810567481,0.0,0.003361371186342976,0.006647342776651201,0.00978699094322483,0.012718039067664982,0.015390441501283842,0.017769136792066213,0.01983578475559703
56393,0.9999999999999999,0.9998010431863316,0.9992130809176519,0.9982622513704886,0.9969902039831747,0.9954513663689948,0.9937093845747585,0.9918329810567481,0.0,0.0033613711863429664,0.006647342776651183,0.009786990943224806,0.012718039067664957,0.015390441501283818,0.017769136792066195,0.01983578475559702
56427,0.9999999999999999,0.9999513699156595,0.9998056963116637,0.999563627183162,0.999226236035667,0.9987950122253404,0.9982718475744184,0.9976590193990605,0.0,0.003373162783473325,0.006740775109660891,0.01009732621273388,0.013437384316739938,0.01675563515203469,0.020046919308905526,0.023306268059657635
56435,0.9999999999999999,0.9997940458050111,0.9991870173576743,0.9982106310553089,0.9969151869662276,0.9953659315211653,0.9936383565150134,0.9918127897161303,0.0,0.0033595326597153376,0.006632887761285656,0.009739602516228501,0.01261021601622597,0.015190733495338267,0.017445935024508672,0.01936128363567684
56449,0.9999999999999999,0.9998692423303801,0.9994823497225443,0.9988551722517381,0.9980131722106361,0.9969900472313676,0.99582590930621,0.9945651193138673,0.0,0.0033660225236393586,0.006684146311647474,0.009908949474894641,0.012999828597266784,0.015923077324828682,0.01865358849995115,0.0211760870305451
56457,0.9999999999999999,0.9985203824726603,0.9953084072671324,0.9930273546616187,0.9935684958838665,0.9964829287176289,0.9993539741993224,0.9998011956044923,0.0,0.0028934577478495027,0.003387767457697642,0.0010731512972990047,-0.0021310800474216543,-0.0035681111429609947,-0.002046637719219665,0.0011714898300498155
56498,0.9999999999999999,0.9998687426362447,0.9994759517383369,0.9988245631915624,0.9979194445501018,0.9967673568692511,0.9953769016970837,0.9937584536479964,0.0,0.0033703453971160773,0.006718262742324197,0.01002149708294296,0.01325813829400733,0.016406790076260638,0.019446734885750896,0.022358093489707544
56503,0.9999999999999999,0.9999563575991165,0.9998256694591582,0.9996086501860146,0.9993064822118255,0.9989208030317774,0.998453687541016,0.9979076256742199,0.0,0.0033732008708595223,0.006741081623576228,0.010098370871556378,0.013439894139942954,0.016760620949433667,0.020055710271354228,0.023320553840378396
56531,0.9999999999999999,0.9995055660998325,0.9981333416693879,0.996188876267897,0.9940961286270584,0.9922922074158956,0.9911194503109787,0.9907420167030572,0.0,0.0032968921964674986,0.0061532287926680035,0.008235477894248175,0.009397253916741231,0.009712435147400026,0.009453046790146604,0.009017627504002524
56586,0.9999999999999999,0.9997862568025099,0.9991543953704534,0.9981318971887521,0.9967625316843407,0.9951034562080533,0.9932214442854989,0.9911885059173406,0.0,0.0033606187396101896,0.0066413729349944365,0.009767117678540006,0.012671821084801799,0.015302328100698447,0.017621235655138137,0.01960868249917234
56595,0.9999999999999999,0.9998010431863316,0.9992130809176519,0.9982622513704886,0.9969902039831747,0.9954513663689948,0.9937093845747584,0.9918329810567481,0.0,0.0033613711863429777,0.006647342776651205,0.009786990943224836,0.012718039067664987,0.015390441501283847,0.017769136792066213,0.01983578475559703
56616,0.9999999999999999,0.9994921142420028,0.9980839967125006,0.9960929772373464,0.9939578316715358,0.9921280174926802,0.9909509185406432,0.9905860023639045,0.0,0.0032943896448027104,0.006134323935826881,0.008177532894328886,0.009277415211126985,0.009516503600111756,0.009181465065840584,0.008686223687765171
56653,0.9999999999999999,0.999618643788855,0.9985205224544712,0.9968371454462045,0.9947675027679822,0.9925508462679976,0.9904342566419225,0.9886396514034516,0.0,0.0033308996890381117,0.006409514084011645,0.009016773225471716,0.010995328634924141,0.012269330549906114,0.012852733128028026,0.012845058859953079
56659,0.9999999999999999,0.9985203824726603,0.9953084072671324,0.9930273546616187,0.9935684958838665,0.9964829287176289,0.9993539741993224,0.9998011956044923,0.0,0.0028934577478495044,0.00338776745769764,0.0010731512972989975,-0.002131080047421662,-0.0035681111429609947,-0.002046637719219653,0.0011714898300498348
56671,0.9999999999999999,0.9985203824726603,0.9953084072671324,0.9930273546616187,0.9935684958838665,0.9964829287176289,0.9993539741993224,0.9998011956044923,0.0,0.0028934577478495027,0.003387767457697642,0.0010731512972990047,-0.002131080047421654,-0.0035681111429609956,-0.002046637719219665,0.0011714898300498155
56775,0.9999999999999999,0.9998133315342337,0.9992614950444615,0.9983684762536466,0.9971725491627412,0.9957238410720703,0.9940811521828252,0.9923082400366215,0.0,0.0033623196514964895,0.006654843198361421,0.009811822290174231,0.012775338584432801,0.01549857260610249,0.017948345363766556,0.02010676709425168
56897,0.9999999999999999,0.9985203824726603,0.9953084072671324,0.9930273546616187,0.9935684958838664,0.9964829287176287,0.9993539741993224,0.9998011956044923,0.0,0.0028934577478494966,0.0033877674576976496,0.0010731512972990364,-0.0021310800474216183,-0.0035681111429609956,-0.0020466377192197194,0.0011714898300497429
56940,0.9999999999999999,0.9998692423303801,0.9994823497225443,0.998855172251738,0.9980131722106359,0.9969900472313675,0.9958259093062098,0.9945651193138668,0.0,0.0033660225236394176,0.00668414631164759,0.009908949474894799,0.012999828597266973,0.01592307732482888,0.018653588499951343,0.02117608703054527
56967,0.9999999999999999,0.9998571150078219,0.99943463513495,0.9987507312068106,0.9978345270056115,0.9967244290912923,0.9954659266891818,0.9941089900417907,0.0,0.003365019539371349,0.006676212948601795,0.009882675931122692,0.012939177889228179,0.015808583784497288,0.01846380523931494,0.020889167631190517
56973,0.9999999999999999,0.9995424699991329,0.9982727746541781,0.9964746719347959,0.9945440877855053,0.9928934126158155,0.9918521323969359,0.9915880139809737,0.0,0.0033021490151354652,0.006193332427718408,0.008360556216169844,0.009662914980841455,0.010163827118574064,0.010113590264738041,0.0098865895412709
57048,0.9999999999999999,0.999818605225956,0.9992825144104385,0.9984154926510816,0.9972554643421956,0.9958521036781186,0.9942636867293512,0.9925534124706075,0.0,0.00336248555016316,0.006656162753242205,0.0098162335630132,0.012785658325902687,0.015518396781046247,0.017981930592213462,0.02015890350411596
57065,0.9999999999999999,0.9985203824726603,0.9953084072671324,0.9930273546616187,0.9935684958838665,0.9964829287176289,0.9993539741993224,0.9998011956044923,0.0,0.002893457747849506,0.003387767457697638,0.001073151297298987,-0.002131080047421674,-0.0035681111429609947,-0.0020466377192196344,0.001171489830049856
57101,0.9999999999999999,0.9993412831052555,0.9975248517231674,0.9949858044681794,0.9923150936278677,0.9900988092438127,0.9887622063154552,0.9884627250738304,0.0,0.0032667220881746613,0.005923401425243711,0.007520404737185664,0.007883557644646292,0.0071516037224033215,0.0057262727613339795,0.004150348488442567
57120,0.9999999999999999,0.9998411703261048,0.9993716081166557,0.9986116762769208,0.9975939469307459,0.996361240775261,0.9949640534249373,0.993457527240137,0.0,0.0033640480469354036,0.006668528613263046,0.009857226315074576,0.01288042441228286,0.015697652935740297,0.01827987009938188,0.020610943656841893
57159,0.9999999999999999,0.9998993012694903,0.9996011071099337,0.9991169415266465,0.9984654127523606,0.9976713450240291,0.9967646205327262,0.9957787857643454,0.0,0.00336794021303753,0.006699324814912581,0.009959272352323705,0.013116171357262387,0.016143123182869465,0.019019164353116347,0.0217302112595549
57210,0.9999999999999999,0.9995961153372607,0.9984723765546989,0.9968726811867811,0.9951418609366495,0.9936479020700923,0.9926990480035751,0.9924745488464294,0.0,0.0033110275098482975,0.00626073050615803,0.008568872041618339,0.010099044085547796,0.010888875089790794,0.011140890115123125,0.011176126371149196
57263,0.9999999999999999,0.9995275535296212,0.9982163747976235,0.9963589259981621,0.9943623483248668,0.9926489522299201,0.9915534233618261,0.9912421373971058,0.0,0.0033000542286522588,0.006177350840898922,0.008310709830416643,0.009557047458674351,0.009983983947220122,0.009850562844465059,0.009540950532934966
57334,0.9999999999999999,0.9996186437888549,0.9985205224544712,0.9968371454462045,0.9947675027679821,0.9925508462679973,0.9904342566419225,0.9886396514034514,0.0,0.0033308996890381386,0.006409514084011693,0.00901677322547177,0.01099532863492419,0.012269330549906143,0.012852733128028027,0.012845058859953047
57348,0.9999999999999999,0.9985203824726603,0.9953084072671324,0.9930273546616187,0.9935684958838664,0.9964829287176289,0.9993539741993224,0.9998011956044923,0.0,0.0028934577478494997,0.0033877674576976453,0.001073151297299022,-0.002131080047421635,-0.0035681111429609947,-0.0020466377192196947,0.0011714898300497773
57358,0.9999999999999999,0.999842947320004,0.999374774671035,0.9986043626371447,0.997546262301151,0.996220327605249,0.9946512148414072,0.9928677629788863,0.0,0.003367270256723684,0.006693814083015545,0.009939835406295552,0.013067374035152938,0.016041162204127886,0.018829409357568504,0.02140449438451152
57502,0.9999999999999999,0.9998413522144693,0.9993685120656942,0.9985907081547333,0.9975230536984464,0.9961861528000012,0.9946055648869429,0.9928111424317079,0.0,0.0033671084155973328,0.006692529792563409,0.009935559170515706,0.013057428725337402,0.01602220956123915,0.01879763551763964,0.021355826505747882
57570,0.9999999999999999,0.9998450344111345,0.9993829991306863,0.9986224081931786,0.9975772187920469,0.9962664885200476,0.994713908395048,0.9929472241364775,0.0,0.003367454114660332,0.006695274561519212,0.009944706536485498,0.013078730122890802,0.016062871254667162,0.018865946620343348,0.021460723299941677
57581,0.9999999999999999,0.9997730086141962,0.9990979398063005,0.9979923026544012,0.9964845976436283,0.9946133243795385,0.992425650385577,0.989975795866505,0.0,0.0033623886199032403,0.006655004804128096,0.009810213008393133,0.01276456874579098,0.015460710892006006,0.017849020011505245,0.019888980711860606
57604,0.9999999999999999,0.9998692423303801,0.9994823497225443,0.9988551722517381,0.9980131722106359,0.9969900472313675,0.9958259093062098,0.9945651193138672,0.0,0.003366022523639408,0.006684146311647572,0.009908949474894775,0.012999828597266946,0.015923077324828856,0.018653588499951326,0.021176087030545264
57721,0.9999999999999999,0.9997003149303201,0.998839215418694,0.997525022320896,0.9959206040525795,0.9942196291625444,0.99261840371443,0.9912874599227701,0.0,0.003339728337142816,0.006479152209594308,0.009246342640903136,0.011521935365153134,0.013255568100835387,0.014472149277131372,0.015267048698515688
57766,0.9999999999999999,0.9985203824726603,0.9953084072671324,0.9930273546616187,0.9935684958838664,0.9964829287176287,0.9993539741993224,0.9998011956044923,0.0,0.0028934577478494953,0.003387767457697651,0.0010731512972990455,-0.002131080047421609,-0.003568111142960996,-0.002046637719219735,0.0011714898300497247
57786,0.9999999999999999,0.9998190140212427,0.9992836036642326,0.9984159470745941,0.9972514887883606,0.9958367628819721,0.9942265421126295,0.9924804946061199,0.0,0.003363014038105036,0.006660322612556141,0.009829896834416664,0.012816828503263948,0.015576324143668668,0.01807606008784301,0.020297750525581772
57865,0.9999999999999999,0.9997940458050111,0.9991870173576741,0.9982106310553092,0.9969151869662274,0.995365931521165,0.9936383565150134,0.9918127897161301,0.0,0.0033595326597153498,0.006632887761285682,0.00973960251622853,0.012610216016226004,0.015190733495338296,0.017445935024508696,0.019361283635676848
57895,0.9999999999999999,0.9997599420078602,0.9990547809244452,0.9979284254927583,0.9964503806242339,0.9947105409425359,0.9928124917617384,0.9908658489463005,0.0,0.0033548844204556562,0.0065961825122794,0.009618382086200536,0.012331490655452765,0.014667274849387766,0.016583813878712796,0.01806802369209347
57919,0.9999999999999999,0.9985203824726603,0.9953084072671324,0.9930273546616187,0.9935684958838664,0.9964829287176287,0.9993539741993224,0.9998011956044923,0.0,0.0028934577478494966,0.0033877674576976496,0.0010731512972990364,-0.0021310800474216183,-0.0035681111429609956,-0.0020466377192197194,0.0011714898300497429
57955,0.9999999999999999,0.9997862568025099,0.9991543953704534,0.9981318971887521,0.9967625316843407,0.9951034562080533,0.9932214442854987,0.9911885059173406,0.0,0.0033606187396101952,0.0066413729349944425,0.00976711767854001,0.012671821084801799,0.015302328100698436,0.017621235655138102,0.01960868249917229
58011,0.9999999999999999,0.999818605225956,0.9992825144104385,0.9984154926510816,0.9972554643421956,0.9958521036781186,0.9942636867293513,0.9925534124706075,0.0,0.0033624855501631344,0.006656162753242156,0.00981623356301313,0.012785658325902605,0.01551839678104615,0.01798193059221337,0.02015890350411587
58041,0.9999999999999999,0.9998730100057519,0.9994971382894227,0.9988874110550292,0.9980679909642074,0.9970709049257562,0.9959343589099091,0.994700729530809,0.0,0.00336634567228568,0.006686698869418299,0.009917383439725204,0.013019232760732892,0.01595954327130403,0.018713684548244305,0.021266280449889492
58060,0.9999999999999999,0.9999103125548453,0.9996450331718939,0.9992153320618207,0.9986392392022625,0.997940792950472,0.9971489050257987,0.9962959955396724,0.0,0.003368229692805129,0.006701632541980321,0.009967015542208012,0.01313437613161743,0.016178307985111787,0.019079189553283006,0.021824099183864503
58070,0.9999999999999999,0.9998571150078219,0.99943463513495,0.9987507312068106,0.9978345270056115,0.9967244290912923,0.9954659266891818,0.9941089900417907,0.0,0.0033650195393713496,0.006676212948601799,0.009882675931122697,0.012939177889228189,0.015808583784497295,0.018463805239314943,0.02088916763119053
58076,0.9999999999999999,0.9999276002257846,0.9997113656148282,0.9993541711510295,0.9988607450425255,0.9982375749847523,0.9974927797185568,0.9966359486006321,0.0,0.003371603181223133,0.006728344049044683,0.010055627660885741,0.013339388279779115,0.01656634025587059,0.01972421277235445,0.022801963619629963
58081,0.9999999999999999,0.9999735105190337,0.9998940810895107,0.9997618286292538,0.9995769475940904,0.9993397093686818,0.9990504614169758,0.998709626195551,0.0,0.0033738015563007065,0.006745878172422682,0.010114509081555907,0.013477981848623343,0.016834596498696165,0.020182669600634636,0.02352053829130794
58088,0.9999999999999999,0.9998562944286946,0.9994265858722291,0.998715081288049,0.997728734144225,0.996477158117615,0.9949725080360629,0.993229329795663,0.0,0.003369503874695704,0.006711557221726067,0.009999015306366462,0.01320534082030809,0.01630489726001612,0.019273230080905184,0.022087331845555055
58115,0.9999999999999999,0.9999443133726581,0.9997774483049392,0.9994999883388718,0.9991129030466147,0.9986175435514093,0.9980156362923535,0.997309275068171,0.0,0.0033730439121495716,0.0067398213368220685,0.010094091522732669,0.013429665058447435,0.016740429211780258,0.020020372874805993,0.023263610986762898
58151,0.9999999999999999,0.9998586455020096,0.9994396261720235,0.9987578132702967,0.9978371352370659,0.9967093397002798,0.9954123527007782,0.9939883216644058,0.0,0.0033661741353524107,0.0066853164632358145,0.009912661808123661,0.013007859102365705,0.01593688684106428,0.018673635900346094,0.02120107666426939
58160,0.9999999999999999,0.9998986099132706,0.9995950923070497,0.9990914006268987,0.9983907755929227,0.9974977227777089,0.99641798143798,0.9951584848205876,0.0,0.0033714248360897266,0.006726885218116195,0.010050524742852717,0.013326702350883348,0.016540098109254383,0.019675816742108353,0.022719488183656995
58167,0.9999999999999999,0.9985203824726603,0.9953084072671324,0.9930273546616187,0.9935684958838665,0.9964829287176289,0.9993539741993224,0.9998011956044923,0.0,0.002893457747849501,0.0033877674576976435,0.0010731512972990123,-0.0021310800474216448,-0.0035681111429609947,-0.0020466377192196773,0.0011714898300498001
58178,0.9999999999999999,0.9997307882733452,0.9989373236043723,0.9976610249504283,0.9959673729686996,0.9939408943657455,0.9916787345230652,0.9892833523104659,0.0,0.003355066599179416,0.006597552833950155,0.009622518308567304,0.012339680669297031,0.014679242143497551,0.01659605500325246,0.018071795895080525
58251,0.9999999999999999,0.9999864146187919,0.9999456606422351,0.9998777445708874,0.9997826772368675,0.9996604738006385,0.9995111537465076,0.9993347408768425,0.0,0.003374038034027807,0.006747769173131943,0.010120886593432021,0.01349308361310928,0.01686405376337498,0.020233490859364017,0.02360108907092874
58288,0.9999999999999999,0.999895670362908,0.9995838658748688,0.9990681168440617,0.9983542310823841,0.9974501816031975,0.9963659528580604,0.9951133488780354,0.0,0.0033707855049502594,0.006721813167367478,0.010033644899649686,0.01328747538921563,0.016465431799697304,0.019550853867305866,0.022528548545096862
58396,0.9999999999999999,0.9985203824726603,0.9953084072671324,0.9930273546616187,0.9935684958838664,0.9964829287176287,0.9993539741993224,0.9998011956044923,0.0,0.0028934577478494966,0.0033877674576976483,0.001073151297299035,-0.002131080047421619,-0.003568111142960996,-0.0020466377192197172,0.0011714898300497453
58495,0.9999999999999999,0.9998863141713412,0.9995472004339425,0.9989884446234651,0.9982195395508853,0.9972534635162201,0.9961063779000094,0.9947972512727851,0.0,0.003369521647710724,0.006711755752968946,0.010000000144839321,0.013208709234428975,0.016314037256325072,0.019294340429692892,0.022130625950909998
58515,0.9999999999999999,0.9999438202046133,0.9997757114194277,0.9994969596051307,0.9991096886446972,0.9986168315772241,0.9980220909424643,0.9973298888415616,0.0,0.0033726612847049613,0.006736774707231274,0.010083889811759568,0.013405749522360929,0.016694383273172846,0.019942195928942964,0.02314205119516448
58565,0.9999999999999999,0.9999751789518977,0.999900737486889,0.9997767406147342,0.9996032965912872,0.9993805567780151,0.9991087154455973,0.9987880095218825,0.0,0.003373869247317414,0.006746419172718114,0.01011633199123251,0.013482292989693478,0.016842992057411115,0.020197125210583932,0.023543396108372534
58603,0.9999999999999999,0.9997307882733452,0.9989373236043723,0.9976610249504283,0.9959673729686996,0.9939408943657455,0.9916787345230652,0.9892833523104659,0.0,0.0033550665991794178,0.006597552833950157,0.009622518308567305,0.012339680669297037,0.014679242143497554,0.016596055003252466,0.018071795895080532
58630,0.9999999999999999,0.9994921142420028,0.9980839967125006,0.9960929772373464,0.9939578316715361,0.9921280174926802,0.9909509185406432,0.9905860023639044,0.0,0.003294389644802705,0.006134323935826875,0.008177532894328888,0.009277415211127007,0.009516503600111798,0.009181465065840643,0.008686223687765232
58684,0.9999999999999999,0.9999591079109094,0.9998365099786919,0.9996324410173899,0.9993472917471666,0.9989816078411765,0.9985360885946426,0.9980115852195897,0.0,0.003373528465280127,0.006743694138665225,0.010107141872731226,0.013460531789629018,0.016800546867505404,0.02012390046902664,0.02342734379294219
58705,0.9999999999999999,0.9998411703261045,0.9993716081166557,0.9986116762769208,0.9975939469307459,0.996361240775261,0.9949640534249373,0.993457527240137,0.0,0.003364048046935405,0.006668528613263047,0.009857226315074581,0.01288042441228286,0.0156976529357403,0.01827987009938188,0.020610943656841886
58731,0.9999999999999999,0.9998586455020096,0.9994396261720238,0.9987578132702969,0.9978371352370659,0.9967093397002798,0.9954123527007782,0.9939883216644059,0.0,0.003366174135352398,0.006685316463235791,0.009912661808123628,0.013007859102365668,0.015936886841064247,0.018673635900346052,0.021201076664269354
