,reals_0,reals_1,reals_2,reals_3,imags_0,imags_1,imags_2,imags_3
19975,1.0,0.9998189741280208,0.9992834455740834,0.9984155968384232,0.0,0.0033635853233713346,0.00666145184955734,0.009831558082211643
20048,1.0,0.9985201309653449,0.9953076097840938,0.993026169442307,0.0,0.002893949581562908,0.003388343314811312,0.00107333371294615
20061,1.0,0.999890946021675,0.9995650664143659,0.9990261856560747,0.0,0.0033710798082735366,0.006720729081699532,0.010027850572395707
20073,1.0,0.999914101854717,0.9996573663274467,0.9992326521563394,0.0,0.0033719486005908553,0.006727663602344137,0.010051165804681732
20096,1.0,0.9997991973257108,0.9992052610061755,0.9982430633771077,0.0,0.003362317498220005,0.00665141529225458,0.009798271215129556
20105,1.0,0.9999675720057474,0.9998703332741048,0.9997084194519178,0.0,0.0033742981723679255,0.0067464099163717095,0.010114153017045276
20110,1.0,0.9998884166176114,0.9995563500643573,0.9990117590293781,0.0,0.003369385653948508,0.006707305413183586,0.00998326826432029
20118,1.0,0.998520130965345,0.9953076097840938,0.993026169442307,0.0,0.002893949581562902,0.0033883433148113188,0.0010733337129461783
20140,1.0,0.9999597215398631,0.9998391860039706,0.9996392891040665,0.0,0.00337369605611538,0.006741605581602179,0.010098009050250075
20238,1.0,0.9998729883349138,0.9994970524734524,0.9988872211760703,0.0,0.0033669178868201296,0.006687835472992434,0.009919069175489749
20239,1.0,0.9999597215398631,0.9998391860039706,0.9996392891040665,0.0,0.0033736960561153813,0.006741605581602181,0.010098009050250078
20241,1.0,0.9997464651661905,0.9989925127974993,0.9977578912852296,0.0,0.0033612771270889728,0.006642703963912665,0.00976672989708979
20256,1.0,0.9994490961203709,0.9978843591602844,0.9955544774934644,0.0,0.003301614146667349,0.006179729837310681,0.008282003289359447
20272,1.0,0.9998541701240775,0.9994238174599657,0.998729910593812,0.0,0.0033645719288583225,0.006669308052235377,0.009857868983789413
20280,1.0,0.9997026291460896,0.9988316100285815,0.9974483660516213,0.0,0.003349291762580629,0.006548844776028726,0.009461108487884453
20284,1.0,0.9999877906425447,0.9999511638331442,0.9998901233604262,0.0,0.003374625240873235,0.006749025628076188,0.010122976342082802
20342,1.0,0.999869219860483,0.9994822607594238,0.9988549754718465,0.0,0.003366594680870234,0.006685282462458769,0.009910633713997806
20375,1.0,0.9998107203470689,0.9992512792211766,0.9983463298837751,0.0,0.003362587873111794,0.00665357387714173,0.009805531913722047
20424,1.0,0.9998429999136035,0.9993747652761212,0.9986035386960188,0.0,0.003367861049350077,0.006695066006480631,0.00994172503016252
20431,1.0,0.9999110912326804,0.9996448743762947,0.9992028733424826,0.0,0.003372572439433281,0.006732621603818079,0.010067715998777005
20538,1.0,0.999791705508793,0.9991752379770504,0.9981753222934016,0.0,0.0033620634358809305,0.006649361527165572,0.009791222883589143
20574,1.0,0.9997991973257108,0.9992052610061756,0.9982430633771078,0.0,0.003362317498219997,0.006651415292254563,0.009798271215129531
20584,1.0,0.9998575491960207,0.9994315473939075,0.9987260304446255,0.0,0.0033701792327720925,0.006713515003066615,0.010003450287635312
20603,1.0,0.9997862204702737,0.9991542516334727,0.9981315796445677,0.0,0.0033611899823468056,0.006642501847251929,0.009768777915837823
20605,1.0,0.9999443037197985,0.9997774097268932,0.9994999016633324,0.0,0.003373617265296702,0.006740966970447508,0.010095807295927293
20627,1.0,0.9999128015480561,0.999651885442783,0.9992192833679752,0.0,0.003372186722756914,0.006729542985978895,0.010057365627886186
20664,1.0,0.9998862939136061,0.9995471197431481,0.9989882643366954,0.0,0.0033700943806396623,0.0067128964446491485,0.010001699349808409
20759,1.0,0.9998132998065666,0.9992613695219161,0.9983681989448642,0.0,0.00336289118338818,0.006655974400570789,0.009813490127315218
20799,1.0,0.999895652624104,0.999583795120923,0.999067958398552,0.0,0.0033713584755337422,0.006722955750511901,0.010035350433639756
20805,1.0,0.9998132998065666,0.9992613695219161,0.9983681989448642,0.0,0.003362891183388189,0.006655974400570807,0.009813490127315246
20831,1.0,0.9999126940306554,0.9996515973560827,0.9992191605952101,0.0,0.003372114464575252,0.006728979512394492,0.010055545474082692
20892,1.0,0.9999808945529669,0.9999235870407787,0.99982810394103,0.0,0.003374545734947075,0.006748389681648208,0.010120830590769049
20913,1.0,0.9985201309653449,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629105,0.0033883433148113097,0.0010733337129461354
20956,1.0,0.9997862204702737,0.9991542516334729,0.9981315796445677,0.0,0.0033611899823467917,0.006642501847251902,0.009768777915837785
20973,1.0,0.9998189741280208,0.9992834455740834,0.9984155968384232,0.0,0.0033635853233713315,0.006661451849557332,0.009831558082211636
20981,1.0,0.9985201309653449,0.9953076097840938,0.993026169442307,0.0,0.002893949581562914,0.003388343314811305,0.0010733337129461167
21090,1.0,0.9998254325716363,0.9993084329188208,0.9984687110891197,0.0,0.0033644592118916546,0.0066683448206532,0.009854277595394888
21112,1.0,0.9998862939136061,0.9995471197431481,0.9989882643366954,0.0,0.0033700943806396623,0.0067128964446491485,0.010001699349808407
21121,1.0,0.9998411420395666,0.999371496182919,0.998611428898675,0.0,0.003364619823493301,0.006669661752802351,0.0098589005800594
21127,1.0,0.9985201309653449,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629153,0.0033883433148113036,0.001073333712946111
21135,1.0,0.9999392876653507,0.9997577432033659,0.9994571363368663,0.0,0.0033728634500846157,0.006734958526752864,0.010075652618746711
21161,1.0,0.9997862204702737,0.9991542516334727,0.9981315796445677,0.0,0.00336118998234681,0.0066425018472519365,0.009768777915837835
21243,1.0,0.9985201430149974,0.9953075848020096,0.9930259947546645,0.0,0.0028939661012853347,0.00338842119389811,0.001073391560330879
21346,1.0,0.9998182417950056,0.9992811102448482,0.9984125143544793,0.0,0.0033630086064117912,0.006656912298585018,0.009816647286465446
21378,1.0,0.9998897074190892,0.9995632740451664,0.999033812345031,0.0,0.0033678283129947345,0.006695047388353393,0.009943012715033717
21385,1.0,0.9998696155011119,0.999482563238087,0.9988509677737917,0.0,0.0033675716414570175,0.006692936268267849,0.009935567504598352
21421,1.0,0.9999752457233027,0.9999010262003147,0.9997774712083755,0.0,0.0033743779042622684,0.006747047912337015,0.0101163070442798
21437,1.0,0.9999031587043761,0.9996159412587559,0.9991481224652261,0.0,0.003369212916005519,0.006706004003328929,0.009979323294073437
21516,1.0,0.9997360199570403,0.9989570834382441,0.9977012587506326,0.0,0.0033565959587186483,0.006606172508155492,0.009648502057359822
21666,1.0,0.998520130965345,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629044,0.0033883433148113157,0.0010733337129461655
21762,1.0,0.9998729883349138,0.9994970524734524,0.9988872211760703,0.0,0.0033669178868201226,0.006687835472992422,0.009919069175489735
21833,1.0,0.9998586214716092,0.9994395309075316,0.9987576020949722,0.0,0.003366746322320275,0.006686452844439952,0.009914346783211347
21845,1.0,0.999890946021675,0.9995650664143659,0.9990261856560747,0.0,0.003371079808273543,0.006720729081699547,0.01002785057239573
21859,1.0,0.9999741586337346,0.999896654424832,0.9997675470213765,0.0,0.0033744434286494063,0.006747571381087377,0.010118069668939866
21908,1.0,0.9998107436934808,0.9992594190356291,0.9983937893067684,0.0,0.003356568567089097,0.0066066192881969995,0.009653659395335275
21910,1.0,0.9998942328963777,0.999578273141044,0.9990561175076161,0.0,0.00337106890996027,0.006720650207234294,0.010027630611535797
21922,1.0,0.999801009366215,0.9992129471509691,0.9982619559725205,0.0,0.003361942556984191,0.006648472703694251,0.00978865455869852
21959,1.0,0.9999392876653507,0.9997577432033659,0.9994571363368663,0.0,0.0033728634500846183,0.00673495852675287,0.01007565261874672
22014,1.0,0.999891801433512,0.9995716614903968,0.9990527255665915,0.0,0.003367849827406012,0.0066952212828123225,0.00994360947711605
22144,1.0,0.998520130965345,0.9953076097840938,0.993026169442307,0.0,0.002893949581562908,0.003388343314811312,0.00107333371294615
22214,1.0,0.998520130965345,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629066,0.0033883433148113127,0.0010733337129461525
22234,1.0,0.9999643275670461,0.9998573746485395,0.9996793341620628,0.0,0.0033742171532247013,0.006745762366266339,0.010111970923705915
22259,1.0,0.9998897074190892,0.9995632740451664,0.999033812345031,0.0,0.0033678283129947055,0.006695047388353337,0.00994301271503364
22268,1.0,0.9998107203470689,0.9992512792211766,0.9983463298837751,0.0,0.0033625878731117754,0.006653573877141695,0.009805531913721997
22318,1.0,0.9998586214716092,0.9994395309075316,0.9987576020949723,0.0,0.003366746322320281,0.006686452844439963,0.009914346783211365
22332,1.0,0.9998992839456823,0.9996010384786314,0.9991167895649592,0.0,0.0033685126982014525,0.0067004635613422455,0.009960965197120851
22360,1.0,0.999817008703657,0.999275507150039,0.99839746371527,0.0,0.003363478434169069,0.006660578219283327,0.009828507565074722
22425,1.0,0.9997464651661905,0.9989925127974993,0.9977578912852296,0.0,0.003361277127088981,0.00664270396391268,0.009766729897089812
22473,1.0,0.9998875893641404,0.9995532091119991,0.999005325109524,0.0,0.00336907040366918,0.006704788095311189,0.009974799386529476
22536,1.0,0.999869219860483,0.9994822607594238,0.9988549754718465,0.0,0.0033665946808702114,0.006685282462458726,0.009910633713997743
22543,1.0,0.9998342591626147,0.9993398918289006,0.9985253931426937,0.0,0.003367884247090372,0.00669527305533707,0.009942542900130063
22544,1.0,0.9998107203470689,0.9992512792211766,0.9983463298837751,0.0,0.0033625878731117645,0.006653573877141675,0.00980553191372197
22545,1.0,0.998391583211771,0.9951684298772964,0.9935409702855466,0.0,0.002793222791528143,0.0028042671419355705,2.2236000406265843e-05
22608,1.0,0.9998992839456824,0.9996010384786314,0.9991167895649592,0.0,0.003368512698201459,0.006700463561342258,0.009960965197120869
22682,1.0,0.999981463835067,0.9999258646555836,0.9998332303967036,0.0,0.003374546728316015,0.006748397641889815,0.010120857531311119
22734,1.0,0.9995364889985914,0.9982484751175589,0.99641877854116,0.0,0.003302677744024433,0.006193997078432631,0.00836000038455136
22745,1.0,0.9999324579556733,0.9997300972366311,0.9993937128991591,0.0,0.003373294236500302,0.006738384630657418,0.010087102527512801
22837,1.0,0.9999758705184297,0.999903501706445,0.9997829524341557,0.0,0.0033744595479816815,0.0067477003640745254,0.01011850514569304
22919,1.0,0.9998411420395666,0.999371496182919,0.998611428898675,0.0,0.003364619823493336,0.006669661752802415,0.009858900580059492
23022,1.0,0.9999153925090974,0.9996619228599152,0.9992406473420126,0.0,0.003372929318822514,0.006735468853490472,0.01007728178052377
23046,1.0,0.9997508867244919,0.999017255740882,0.9978391591475434,0.0,0.003356663132972187,0.006606851158471354,0.009651567302965784
23135,1.0,0.9996185786799046,0.998520269843166,0.9968366053340338,0.0,0.0033314658659469635,0.006410603473754314,0.009018305556759759
23142,1.0,0.999891801433512,0.9995716614903968,0.9990527255665915,0.0,0.0033678498274060335,0.0066952212828123615,0.009943609477116106
23161,1.0,0.998520130965345,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629066,0.0033883433148113127,0.0010733337129461523
23238,1.0,0.9998429999136035,0.9993747652761212,0.9986035386960188,0.0,0.003367861049350063,0.006695066006480602,0.009941725030162479
23262,1.0,0.9999279774808196,0.999712520418046,0.9993554523731454,0.0,0.003372695027707363,0.00673361137459472,0.010071107255464277
23345,1.0,0.9997862204702737,0.9991542516334727,0.9981315796445677,0.0,0.0033611899823468216,0.006642501847251957,0.00976877791583786
23381,1.0,0.998520130965345,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629088,0.0033883433148113105,0.0010733337129461447
23452,1.0,0.9996185786799046,0.998520269843166,0.9968366053340336,0.0,0.0033314658659469895,0.00641060347375436,0.009018305556759814
23460,1.0,0.999891801433512,0.9995716614903968,0.9990527255665915,0.0,0.003367849827406045,0.006695221282812384,0.009943609477116136
23461,1.0,0.9999330421276992,0.999732672774444,0.9994003995639031,0.0,0.003372868729043573,0.006734993626483733,0.010075731126730821
23475,1.0,0.9999674271060832,0.9998697641862276,0.9997071783746553,0.0,0.0033742580026186403,0.006746088843884172,0.010113071002182127
23560,1.0,0.9999674271060832,0.9998697641862276,0.9997071783746553,0.0,0.0033742580026186043,0.006746088843884099,0.01011307100218202
23566,1.0,0.9999854250198957,0.9999417030506039,0.9998688430035378,0.0,0.003374603246664158,0.0067488496932809165,0.010122382668316705
23664,1.0,0.9998586214716092,0.9994395309075316,0.9987576020949722,0.0,0.0033667463223203058,0.006686452844440012,0.00991434678321143
23690,1.0,0.9985201309653449,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629105,0.003388343314811309,0.0010733337129461354
23749,1.0,0.9998411420395666,0.999371496182919,0.998611428898675,0.0,0.003364619823493295,0.006669661752802341,0.00985890058005939
23783,1.0,0.9985201309653449,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629105,0.0033883433148113097,0.0010733337129461354
23789,1.0,0.9999839832990712,0.9999359377024398,0.9998558767264802,0.0,0.0033745831948834727,0.00674868929122742,0.010121841379966485
23935,1.0,0.998520130965345,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629096,0.003388343314811309,0.0010733337129461354
23951,1.0,0.9999749692403198,0.9998999314268605,0.9997750496666231,0.0,0.003374360536750664,0.006746909541097494,0.010115843235388453
24018,1.0,0.999879852186273,0.9995239126093157,0.9989454650507769,0.0,0.0033676412825555152,0.006693559238464938,0.009938034754154886
24023,1.0,0.9997307425147522,0.998937142978161,0.9976606273864136,0.0,0.003355636898223363,0.006598674298125854,0.009624153968290965
24061,1.0,0.999891801433512,0.9995716614903968,0.9990527255665915,0.0,0.0033678498274060235,0.0066952212828123425,0.009943609477116078
24071,1.0,0.9985201309653449,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629088,0.0033883433148113105,0.0010733337129461447
24142,1.0,0.9985201309653449,0.9953076097840938,0.993026169442307,0.0,0.002893949581562909,0.0033883433148113097,0.0010733337129461402
24146,1.0,0.9998897074190892,0.9995632740451664,0.999033812345031,0.0,0.003367828312994735,0.006695047388353394,0.009943012715033719
24167,1.0,0.99987114940727,0.999489445071082,0.9988691729115294,0.0,0.003367141577333055,0.006689601150201212,0.0099248952083241
24188,1.0,0.9999513612471921,0.9998056616760097,0.9995635493958974,0.0,0.003373736153231656,0.006741920876705464,0.010099042439185555
24199,1.0,0.998520130965345,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629044,0.0033883433148113157,0.0010733337129461662
24303,1.0,0.9985201309653449,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629105,0.0033883433148113097,0.0010733337129461354
24317,1.0,0.9985201309653449,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629066,0.0033883433148113127,0.0010733337129461525
24340,1.0,0.9999595004438103,0.9998380767687114,0.9996359537871411,0.0,0.003374112516817064,0.006744925238342611,0.010109145413550695
24355,1.0,0.9999697629834614,0.999879117257958,0.9997282585409263,0.0,0.0033742643398071426,0.006746140008829504,0.010113246309679096
24376,1.0,0.9998570907063077,0.9994345389781889,0.9987505187287352,0.0,0.0033655915301035043,0.006677347782562499,0.009884355809747053
24398,1.0,0.9998586214716092,0.9994395309075316,0.9987576020949723,0.0,0.003366746322320245,0.006686452844439894,0.009914346783211268
24457,1.0,0.998520130965345,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629066,0.0033883433148113127,0.001073333712946153
24468,1.0,0.998520130965345,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629066,0.0033883433148113127,0.0010733337129461519
24594,1.0,0.9999808493527703,0.99992341672648,0.9998277600203699,0.0,0.003374501799293516,0.006748038458301332,0.010119646684153593
24643,1.0,0.998520130965345,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629066,0.0033883433148113127,0.0010733337129461543
24663,1.0,0.9995992003204729,0.9984793181763643,0.9968698679162779,0.0,0.00331438207372641,0.006282809435161136,0.00863427320049796
24710,1.0,0.9985201309653449,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629105,0.0033883433148113097,0.0010733337129461378
24745,1.0,0.9999305166134645,0.9997222531402765,0.9993757691187197,0.0,0.0033734736641404714,0.006739816945040025,0.010091919135880482
24753,1.0,0.9998189741280209,0.9992834455740834,0.9984155968384232,0.0,0.003363585323371322,0.006661451849557312,0.009831558082211608
24759,1.0,0.9999675720057474,0.9998703332741048,0.9997084194519178,0.0,0.0033742981723679072,0.006746409916371674,0.010114153017045225
24760,1.0,0.9985201430149974,0.9953075848020096,0.9930259947546645,0.0,0.0028939661012853347,0.00338842119389811,0.001073391560330879
24779,1.0,0.9985201309653449,0.9953076097840938,0.993026169442307,0.0,0.002893949581562912,0.0033883433148113084,0.0010733337129461324
24781,1.0,0.9998182417950056,0.9992811102448482,0.9984125143544793,0.0,0.0033630086064117943,0.006656912298585024,0.009816647286465455
24782,1.0,0.9998410242149893,0.9993663397294563,0.998582641022175,0.0,0.0033684838413907507,0.006700004817978253,0.009958150204535637
24785,1.0,0.999879852186273,0.9995239126093157,0.9989454650507769,0.0,0.0033676412825555174,0.006693559238464942,0.009938034754154893
24804,1.0,0.999801009366215,0.9992129471509691,0.9982619559725208,0.0,0.0033619425569841746,0.006648472703694219,0.009788654558698477
24827,1.0,0.999801009366215,0.9992129471509691,0.9982619559725205,0.0,0.0033619425569841976,0.006648472703694263,0.009788654558698536
24849,1.0,0.9999136106520443,0.9996550720622894,0.9992262637803583,0.0,0.003372495989074416,0.006732020270114142,0.010065743968619487
24941,1.0,0.999982136419499,0.9999285525348506,0.9998392689107409,0.0,0.003374563118520445,0.006748528718657437,0.01012129966310874
24999,1.0,0.998520130965345,0.9953076097840938,0.993026169442307,0.0,0.002893949581562902,0.0033883433148113188,0.0010733337129461785
25001,1.0,0.998520130965345,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629066,0.003388343314811313,0.001073333712946154
25013,1.0,0.9999469721500683,0.9997885285475436,0.9995265778581286,0.0,0.003372941764409584,0.006735591367189375,0.010077823788808773
25051,1.0,0.9999367118762124,0.999747463325251,0.9994340921911001,0.0,0.003372817608290172,0.006734594733388646,0.01007444121791159
25062,1.0,0.9985201430149974,0.9953075848020096,0.9930259947546645,0.0,0.0028939661012853347,0.0033884211938981106,0.001073391560330879
25105,1.0,0.9998411420395666,0.999371496182919,0.998611428898675,0.0,0.003364619823493304,0.006669661752802355,0.009858900580059409
25162,1.0,0.9998254325716363,0.9993084329188208,0.9984687110891197,0.0,0.003364459211891664,0.006668344820653218,0.009854277595394915
25175,1.0,0.9998692198604828,0.9994822607594238,0.9988549754718467,0.0,0.003366594680870208,0.006685282462458716,0.009910633713997733
25196,1.0,0.9998992839456824,0.9996010384786314,0.9991167895649592,0.0,0.003368512698201462,0.0067004635613422655,0.00996096519712088
25204,1.0,0.998520130965345,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629044,0.0033883433148113157,0.0010733337129461655
25293,1.0,0.9998729883349138,0.9994970524734524,0.9988872211760702,0.0,0.0033669178868201404,0.0066878354729924564,0.009919069175489778
25301,1.0,0.9999835580557186,0.9999342390027437,0.9998520631751938,0.0,0.0033745673596033447,0.006748562645440487,0.010121414155435838
25312,1.0,0.9999692117627272,0.9998769419671786,0.9997234747498944,0.0,0.0033741987378091975,0.006745616580822736,0.010111487532811261
25380,1.0,0.9998992839456823,0.9996010384786314,0.9991167895649593,0.0,0.0033685126982014118,0.0067004635613421674,0.009960965197120744
25424,1.0,0.9998182417950056,0.9992811102448482,0.9984125143544793,0.0,0.0033630086064117943,0.006656912298585021,0.009816647286465452
25438,1.0,0.9999568105270776,0.9998274430335705,0.999612498539665,0.0,0.0033738297159255125,0.006742668758890506,0.010101563068445875
25447,1.0,0.9998850668080321,0.9995425324273873,0.998979132602616,0.0,0.0033696466102460234,0.006709341928536352,0.009989857099136325
25507,1.0,0.9999568105270776,0.9998274430335705,0.999612498539665,0.0,0.0033738297159255554,0.006742668758890594,0.010101563068446003
25582,1.0,0.9998897074190892,0.9995632740451664,0.999033812345031,0.0,0.0033678283129947393,0.006695047388353402,0.009943012715033733
25670,1.0,0.9997862204702737,0.9991542516334727,0.9981315796445677,0.0,0.0033611899823467917,0.006642501847251902,0.009768777915837783
25673,1.0,0.9997940107962343,0.999186879163648,0.9982103268892509,0.0,0.0033601037179110944,0.0066340152317896466,0.009741258078311764
25682,1.0,0.9997940107962344,0.9991868791636479,0.9982103268892509,0.0,0.0033601037179110914,0.0066340152317896405,0.00974125807831176
25712,1.0,0.9985201309653449,0.9953076097840938,0.993026169442307,0.0,0.002893949581562911,0.003388343314811308,0.0010733337129461324
25791,1.0,0.9997862204702737,0.9991542516334727,0.9981315796445677,0.0,0.0033611899823468064,0.006642501847251929,0.00976877791583782
25792,1.0,0.9998942328963777,0.999578273141044,0.9990561175076161,0.0,0.003371068909960286,0.006720650207234325,0.010027630611535842
25806,1.0,0.9999692117627272,0.9998769419671786,0.9997234747498944,0.0,0.0033741987378092006,0.006745616580822742,0.010111487532811266
25861,1.0,0.999801009366215,0.9992129471509691,0.9982619559725205,0.0,0.0033619425569841885,0.006648472703694247,0.009788654558698514
25937,1.0,0.9999674271060832,0.9998697641862276,0.9997071783746553,0.0,0.0033742580026186043,0.0067460888438841005,0.01011307100218202
25951,1.0,0.9998132998065666,0.9992613695219161,0.9983681989448642,0.0,0.0033628911833881977,0.0066559744005708224,0.009813490127315267
26174,1.0,0.9999758705184297,0.999903501706445,0.9997829524341557,0.0,0.0033744595479816854,0.0067477003640745315,0.01011850514569305
26240,1.0,0.9999751821011689,0.999900758092735,0.9997768169582668,0.0,0.003374425145128692,0.006747425448201618,0.010117579029755653
26252,1.0,0.9980742989826308,0.9952060806086299,0.9957278461528664,0.0,0.0024721586722957515,0.0012100530477271829,-0.0018797263489938962
26253,1.0,0.9999136106520443,0.9996550720622894,0.9992262637803583,0.0,0.003372495989074426,0.00673202027011416,0.010065743968619515
26279,1.0,0.9999687325813534,0.9998749786223096,0.9997188828977062,0.0,0.0033742927466240812,0.006746366587999687,0.01011400722001293
26313,1.0,0.9999852986590683,0.9999411967799928,0.9998677007934376,0.0,0.0033746077748087414,0.006748885905210573,0.010122504809192034
26387,1.0,0.9997940107962343,0.999186879163648,0.9982103268892509,0.0,0.003360103717911084,0.006634015231789628,0.009741258078311738
26489,1.0,0.9985201309653449,0.9953076097840938,0.993026169442307,0.0,0.002893949581562914,0.003388343314811305,0.001073333712946117
26521,1.0,0.999951339344702,0.9998057128566523,0.9995641823329587,0.0,0.0033734825856036508,0.006739900348665095,0.010092268080415502
26577,1.0,0.9999826894260976,0.9999307638033959,0.9998442414246723,0.0,0.0033745675228982375,0.006748563938556009,0.010121418445225086
26636,1.0,0.9997991973257108,0.9992052610061755,0.9982430633771077,0.0,0.00336231749822002,0.006651415292254607,0.009798271215129592
26653,1.0,0.9998942328963777,0.999578273141044,0.9990561175076161,0.0,0.003371068909960252,0.006720650207234258,0.010027630611535745
26656,1.0,0.998520130965345,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629044,0.0033883433148113157,0.0010733337129461662
26701,1.0,0.9999364454179335,0.9997467292424911,0.9994336733938715,0.0,0.003372364455466337,0.00673099500028162,0.010062434687049319
26751,1.0,0.9997547964438421,0.9990448513664266,0.997944121749057,0.0,0.0033489741582702365,0.006547373578144902,0.009461949170138118
26821,1.0,0.9995364889985914,0.9982484751175589,0.99641877854116,0.0,0.0033026777440244713,0.006193997078432689,0.008360000384551406
26882,1.0,0.9977898340601717,0.9959489933932762,0.9984666024203861,0.0,0.002032626820486425,-0.00033958027478864455,-0.001975739471685719
26910,1.0,0.9999832882908086,0.9999331586448095,0.9998496275037976,0.0,0.003374573282008372,0.006748609999942477,0.01012157383777047
26912,1.0,0.9999868838639564,0.9999475368332071,0.9998819630396955,0.0,0.003374620457674992,0.006748987362140129,0.010122847192579413
26958,1.0,0.9997467927348891,0.9989936239533432,0.9977596663633986,0.0,0.0033614114667532475,0.006643749796081678,0.009770099640653233
26978,1.0,0.9985201309653449,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629187,0.0033883433148112997,0.0010733337129460946
27009,1.0,0.9985201309653449,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629187,0.0033883433148112997,0.0010733337129460946
27050,1.0,0.9997991973257108,0.9992052610061756,0.9982430633771077,0.0,0.0033623174982200053,0.00665141529225458,0.009798271215129554
27065,1.0,0.9999783042171599,0.9999132303404156,0.9998048187706495,0.0,0.003374503901050626,0.006748055074086484,0.010119701647988229
27089,1.0,0.9997862204702737,0.9991542516334727,0.9981315796445677,0.0,0.0033611899823468173,0.00664250184725195,0.009768777915837848
27139,1.0,0.9985201309653449,0.9953076097840938,0.993026169442307,0.0,0.002893949581562914,0.003388343314811305,0.001073333712946117
27255,1.0,0.9998182417950056,0.9992811102448482,0.9984125143544793,0.0,0.003363008606411772,0.006656912298584981,0.009816647286465394
27274,1.0,0.9999751821011689,0.999900758092735,0.9997768169582668,0.0,0.0033744251451286703,0.0067474254482015735,0.010117579029755588
27284,1.0,0.9998586214716092,0.9994395309075316,0.9987576020949723,0.0,0.003366746322320262,0.0066864528444399276,0.009914346783211314
27340,1.0,0.9997940107962344,0.9991868791636479,0.9982103268892509,0.0,0.0033601037179110927,0.006634015231789641,0.009741258078311759
27358,1.0,0.9985201309653449,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629153,0.0033883433148113036,0.001073333712946111
27592,1.0,0.9998342591626147,0.9993398918289006,0.9985253931426937,0.0,0.0033678842470903636,0.006695273055337053,0.009942542900130039
27630,1.0,0.9999636223073048,0.9998546115977481,0.9996733342219258,0.0,0.003374063566744513,0.006744535981687126,0.010107844833661108
27641,1.0,0.9998189741280208,0.9992834455740834,0.9984155968384232,0.0,0.0033635853233713827,0.006661451849557429,0.00983155808221177
27660,1.0,0.998520130965345,0.9953076097840938,0.993026169442307,0.0,0.002893949581562903,0.0033883433148113157,0.0010733337129461675
27677,1.0,0.998520130965345,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629066,0.0033883433148113127,0.0010733337129461543
27805,1.0,0.9998182417950056,0.9992811102448482,0.9984125143544793,0.0,0.0033630086064117713,0.006656912298584979,0.009816647286465394
27845,1.0,0.9998451375141588,0.9993826951190631,0.9986190641742462,0.0,0.0033689587895088993,0.006703812958913102,0.009971049736027702
27875,1.0,0.9985201430149974,0.9953075848020096,0.9930259947546645,0.0,0.0028939661012853347,0.0033884211938981106,0.001073391560330879
27889,1.0,0.9998410242149893,0.9993663397294563,0.998582641022175,0.0,0.0033684838413907525,0.006700004817978256,0.009958150204535643
27895,1.0,0.9999852268602305,0.9999409097919998,0.9998670558478014,0.0,0.003374606379082463,0.00674887474247272,0.010122467152232133
27907,1.0,0.998520130965345,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629066,0.003388343314811312,0.0010733337129461532
28030,1.0,0.9997464651661905,0.9989925127974993,0.9977578912852296,0.0,0.0033612771270889845,0.0066427039639126865,0.009766729897089819
28121,1.0,0.9997940107962344,0.999186879163648,0.998210326889251,0.0,0.003360103717911081,0.006634015231789622,0.009741258078311735
28137,1.0,0.9985201309653449,0.9953076097840938,0.993026169442307,0.0,0.002893949581562912,0.0033883433148113084,0.0010733337129461324
28182,1.0,0.998520130965345,0.9953076097840938,0.993026169442307,0.0,0.0028939495815629066,0.0033883433148113127,0.001073333712946153
28188,1.0,0.9998107436934808,0.999259419035629,0.9983937893067684,0.0,0.003356568567089103,0.006606619288197012,0.009653659395335289
28309,1.0,0.9995992003204729,0.9984793181763643,0.9968698679162779,0.0,0.0033143820737264063,0.006282809435161128,0.008634273200497955
28362,1.0,0.9998586214716092,0.9994395309075316,0.9987576020949722,0.0,0.0033667463223203053,0.006686452844440008,0.009914346783211429
28371,1.0,0.9997862204702737,0.9991542516334727,0.9981315796445677,0.0,0.0033611899823468004,0.0066425018472519165,0.009768777915837804
